"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"GHM00065442","KUMASI, GH","2002-02-09",,"85","100",
"GHM00065442","KUMASI, GH","2002-02-11",,"83","99","74"
"GHM00065442","KUMASI, GH","2002-02-17",,"85","97","76"
"GHM00065442","KUMASI, GH","2002-02-21",,"84","96","76"
"GHM00065442","KUMASI, GH","2002-02-23",,"80","98","75"
"GHM00065442","KUMASI, GH","2002-02-26",,"82",,"76"
"GHM00065442","KUMASI, GH","2002-02-27","0.00","85","100","75"
"GHM00065442","KUMASI, GH","2002-03-04","0.28","78",,"72"
"GHM00065442","KUMASI, GH","2002-03-05","0.00","85","95","76"
"GHM00065442","KUMASI, GH","2002-03-11","0.51","83","93","71"
"GHM00065442","KUMASI, GH","2002-03-17",,"82","90","74"
"GHM00065442","KUMASI, GH","2002-03-18",,"82","98","69"
"GHM00065442","KUMASI, GH","2002-04-16","2.80","76","89","68"
"GHM00065442","KUMASI, GH","2002-04-24","0.08","78","91","73"
"GHM00065442","KUMASI, GH","2002-05-06","0.03","79","89","71"
"GHM00065442","KUMASI, GH","2002-05-09","0.91","79","89","71"
"GHM00065442","KUMASI, GH","2002-11-06","0.03","78",,"71"
"GHM00065442","KUMASI, GH","2002-11-08",,"76","89",
"GHM00065442","KUMASI, GH","2002-11-19","0.24","78","89","71"
"GHM00065442","KUMASI, GH","2002-11-20","0.08","79","90","72"
"GHM00065442","KUMASI, GH","2002-11-25","0.12","77","88","72"
"GHM00065442","KUMASI, GH","2002-11-26","0.08","77",,
"GHM00065442","KUMASI, GH","2002-12-03","0.00","81",,"74"
"GHM00065442","KUMASI, GH","2002-12-09","0.00","80","88","71"
"GHM00065442","KUMASI, GH","2002-12-10","0.00","78","86","71"
"GHM00065442","KUMASI, GH","2002-12-14","0.00","80","91",
"GHM00065442","KUMASI, GH","2002-12-15","0.00","79","91","73"
"GHM00065442","KUMASI, GH","2002-12-27","0.00","74","89","64"
"GHM00065442","KUMASI, GH","2002-12-31",,"74",,"68"
"GHM00065442","KUMASI, GH","2003-01-01","0.00","77","90","67"
"GHM00065442","KUMASI, GH","2003-01-02",,"77","92","67"
"GHM00065442","KUMASI, GH","2003-01-04","0.00","79","92","66"
"GHM00065442","KUMASI, GH","2003-01-06",,"78",,"71"
"GHM00065442","KUMASI, GH","2003-01-09","0.00","84","91","76"
"GHM00065442","KUMASI, GH","2003-01-11","0.00","84","91","75"
"GHM00065442","KUMASI, GH","2003-01-14",,"80",,"74"
"GHM00065442","KUMASI, GH","2003-01-16",,"79",,"72"
"GHM00065442","KUMASI, GH","2003-01-19","0.00","80","90","72"
"GHM00065442","KUMASI, GH","2003-01-22",,"79","88","76"
"GHM00065442","KUMASI, GH","2003-01-23","0.00","81",,"75"
"GHM00065442","KUMASI, GH","2003-01-24","1.30","78","91","70"
"GHM00065442","KUMASI, GH","2003-01-25","0.00","81",,
"GHM00065442","KUMASI, GH","2003-01-26",,"79","92","72"
"GHM00065442","KUMASI, GH","2003-01-29","0.00","81","92","66"
"GHM00065442","KUMASI, GH","2003-02-04",,"79",,"77"
"GHM00065442","KUMASI, GH","2003-02-05","0.00","84","94","76"
"GHM00065442","KUMASI, GH","2003-02-20","0.00","83","90","76"
"GHM00065442","KUMASI, GH","2003-02-25","0.00","82","94","75"
"GHM00065442","KUMASI, GH","2003-02-28","0.00","81","95","71"
"GHM00065442","KUMASI, GH","2003-03-08","0.00","85","96","78"
"GHM00065442","KUMASI, GH","2003-03-09","0.00","89","96",
"GHM00065442","KUMASI, GH","2003-03-12","0.24","83","95","68"
"GHM00065442","KUMASI, GH","2003-03-14","0.00","83","95","73"
"GHM00065442","KUMASI, GH","2003-03-17","0.00","85","97","78"
"GHM00065442","KUMASI, GH","2003-03-24","0.00","86","100","75"
"GHM00065442","KUMASI, GH","2003-03-25",,"82","97","77"
"GHM00065442","KUMASI, GH","2003-03-30","0.39","80","92","70"
"GHM00065442","KUMASI, GH","2003-04-01","0.00","83","94","76"
"GHM00065442","KUMASI, GH","2003-04-08","0.87","80","92","71"
"GHM00065442","KUMASI, GH","2003-04-09","0.00","84","92","73"
"GHM00065442","KUMASI, GH","2003-04-11",,"78","88",
"GHM00065442","KUMASI, GH","2003-04-16","0.00","76","86","70"
"GHM00065442","KUMASI, GH","2003-04-20","0.63","80",,"69"
"GHM00065442","KUMASI, GH","2003-04-21","0.00","80",,"75"
"GHM00065442","KUMASI, GH","2003-05-06","0.20","79","92","74"
"GHM00065442","KUMASI, GH","2003-05-07","0.00","85","91",
"GHM00065442","KUMASI, GH","2003-05-09","0.00","83","93","75"
"GHM00065442","KUMASI, GH","2003-05-11",,"80",,
"GHM00065442","KUMASI, GH","2003-05-12",,"78","86","73"
"GHM00065442","KUMASI, GH","2003-05-14","0.00","82","92","75"
"GHM00065442","KUMASI, GH","2003-05-16","0.00","79","93","76"
"GHM00065442","KUMASI, GH","2003-05-19","0.00","83","91","74"
"GHM00065442","KUMASI, GH","2003-05-26","0.00","78","87","74"
"GHM00065442","KUMASI, GH","2003-06-03","0.83","75","85","72"
"GHM00065442","KUMASI, GH","2003-06-04","0.00","79",,"74"
"GHM00065442","KUMASI, GH","2003-06-12","0.08","77","84","72"
"GHM00065442","KUMASI, GH","2003-06-18","0.94","76","84","68"
"GHM00065442","KUMASI, GH","2003-07-07","0.00","78","85","72"
"GHM00065442","KUMASI, GH","2003-07-12",,"74",,"71"
"GHM00065442","KUMASI, GH","2003-07-17","0.00","76","84","71"
"GHM00065442","KUMASI, GH","2003-07-18","0.98","74",,"71"
"GHM00065442","KUMASI, GH","2003-07-20","0.03","76","82","70"
"GHM00065442","KUMASI, GH","2003-07-21","0.00","75","77","69"
"GHM00065442","KUMASI, GH","2003-07-25","0.00","77","83","70"
"GHM00065442","KUMASI, GH","2003-07-26",,"78","82",
"GHM00065442","KUMASI, GH","2003-07-27","0.00","77","85","70"
"GHM00065442","KUMASI, GH","2003-07-28",,"77","84","71"
"GHM00065442","KUMASI, GH","2003-07-30","0.00","77","82","70"
"GHM00065442","KUMASI, GH","2003-08-02","0.00","76","83","69"
"GHM00065442","KUMASI, GH","2003-08-05","0.00","78","87","69"
"GHM00065442","KUMASI, GH","2003-08-07","0.00","78","84","69"
"GHM00065442","KUMASI, GH","2003-08-11",,"74",,"69"
"GHM00065442","KUMASI, GH","2003-08-13","0.02","76","83","69"
"GHM00065442","KUMASI, GH","2003-08-16","0.00","77","83","67"
"GHM00065442","KUMASI, GH","2003-08-25","0.20","74","78","70"
"GHM00065442","KUMASI, GH","2003-08-26","0.00","76","82","64"
"GHM00065442","KUMASI, GH","2003-08-30",,"75","85","72"
"GHM00065442","KUMASI, GH","2003-08-31","0.00","76","84","65"
"GHM00065442","KUMASI, GH","2003-09-10","0.47","79","85",
"GHM00065442","KUMASI, GH","2003-09-16","0.00","77","84","72"
"GHM00065442","KUMASI, GH","2003-09-24",,"78","89","73"
"GHM00065442","KUMASI, GH","2003-09-29","0.12","80","90","74"
"GHM00065442","KUMASI, GH","2003-09-30","0.12","76","80","74"
"GHM00065442","KUMASI, GH","2003-10-13","0.00","80","89","75"
"GHM00065442","KUMASI, GH","2003-10-14","0.12","77","88",
"GHM00065442","KUMASI, GH","2003-10-15","0.63","77","88","70"
"GHM00065442","KUMASI, GH","2003-10-17","0.31","75","85","71"
"GHM00065442","KUMASI, GH","2003-10-18","2.44","77","85","71"
"GHM00065442","KUMASI, GH","2003-10-21",,"78","88","74"
"GHM00065442","KUMASI, GH","2003-10-25","0.00","80","91","73"
"GHM00065442","KUMASI, GH","2003-11-04","0.55","79","90","69"
"GHM00065442","KUMASI, GH","2003-11-11","0.00","81","89","72"
"GHM00065442","KUMASI, GH","2003-11-14","0.00","77","89",
"GHM00065442","KUMASI, GH","2003-11-15","0.79","79","90","71"
"GHM00065442","KUMASI, GH","2003-11-19","0.02","78","88","72"
"GHM00065442","KUMASI, GH","2003-11-29","0.00","79","88","75"
"GHM00065442","KUMASI, GH","2003-11-30","0.00","81","90","73"
"GHM00065442","KUMASI, GH","2003-12-14",,"78","88","71"
"GHM00065442","KUMASI, GH","2003-12-28","0.00","78","89","68"
"GHM00065442","KUMASI, GH","2003-12-30",,"79","87","63"
"GHM00065453","HO, GH","2000-01-09",,"87","93",
"GHM00065453","HO, GH","2000-01-10",,"85","93",
"GHM00065453","HO, GH","2000-01-18",,"87","93",
"GHM00065453","HO, GH","2000-06-17","0.59","79","86","72"
"GHM00065453","HO, GH","2000-08-05","0.83","76","82","71"
"GHM00065453","HO, GH","2000-08-06","0.00","77","85","72"
"GHM00065453","HO, GH","2000-09-08","0.08","78",,"70"
"GHM00065453","HO, GH","2001-02-14",,"81","94","69"
"GHM00065453","HO, GH","2001-02-24",,"89","99","77"
"GHM00065453","HO, GH","2002-02-13",,"86","94","75"
"GHM00065453","HO, GH","2002-02-26",,"86","97",
"GHM00065453","HO, GH","2002-03-05",,"87",,"77"
"GHM00065453","HO, GH","2002-04-24",,"80","86",
"GHM00065453","HO, GH","2002-05-06",,"82","90","77"
"GHM00065453","HO, GH","2002-11-05","0.94","79","87","73"
"GHM00065453","HO, GH","2002-11-30",,"81","93","75"
"GHM00065453","HO, GH","2002-12-01","0.00","81","93","74"
"GHM00065453","HO, GH","2002-12-17",,"82",,"75"
"GHM00065453","HO, GH","2003-01-01",,"79",,"71"
"GHM00065453","HO, GH","2003-01-06",,"82",,"74"
"GHM00065453","HO, GH","2003-01-11","0.00","83","94","77"
"GHM00065453","HO, GH","2003-01-12","0.00","80","90","74"
"GHM00065453","HO, GH","2003-01-16",,"80",,"72"
"GHM00065453","HO, GH","2003-01-22",,"80",,"76"
"GHM00065453","HO, GH","2003-01-24","0.00","83","95","75"
"GHM00065453","HO, GH","2003-01-26",,"78","95","73"
"GHM00065453","HO, GH","2003-01-29","0.00","82","96","73"
"GHM00065453","HO, GH","2003-02-03","0.00","81","101",
"GHM00065453","HO, GH","2003-02-05","0.00","87","99","77"
"GHM00065453","HO, GH","2003-02-20",,"84",,"77"
"GHM00065453","HO, GH","2003-03-05","0.00","86","99","77"
"GHM00065453","HO, GH","2003-04-20","0.24","81",,"72"
"GHM00065453","HO, GH","2003-05-06",,"82","93","76"
"GHM00065453","HO, GH","2003-05-16","0.00","82",,"76"
"GHM00065453","HO, GH","2003-06-16",,"80","89",
"GHM00065453","HO, GH","2003-06-18","3.03","78","87","71"
"GHM00065453","HO, GH","2003-06-25","2.24","76","80","73"
"GHM00065453","HO, GH","2003-07-10","0.00","81",,"72"
"GHM00065453","HO, GH","2003-07-23","0.00","77","84","72"
"GHM00065453","HO, GH","2003-08-02","0.00","78","86","72"
"GHM00065453","HO, GH","2003-08-20","0.20","75","79",
"GHM00065453","HO, GH","2003-08-26",,"77","88","70"
"GHM00065453","HO, GH","2003-08-27",,"78","90","68"
"GHM00065453","HO, GH","2003-08-30","0.00","77","87","72"
"GHM00065453","HO, GH","2003-08-31",,"78","85","72"
"GHM00065453","HO, GH","2003-09-04","0.04","76","83",
"GHM00065453","HO, GH","2003-09-05","0.24","77","83","73"
"GHM00065453","HO, GH","2003-09-06","0.01","77","85","73"
"GHM00065453","HO, GH","2003-09-09","0.03","75",,"73"
"GHM00065453","HO, GH","2003-09-11","0.00","78","85","72"
"GHM00065453","HO, GH","2003-09-16","0.00","78","85","72"
"GHM00065453","HO, GH","2003-09-18",,"77","88","73"
"GHM00065453","HO, GH","2003-09-19",,"79","86","74"
"GHM00065453","HO, GH","2003-09-26","0.08","78","91",
"GHM00065453","HO, GH","2003-10-08","0.02","81","91",
"GHM00065453","HO, GH","2003-10-13","0.28","82","91","74"
"GHM00065453","HO, GH","2003-10-14","0.00","77","86",
"GHM00065453","HO, GH","2003-10-16","0.47","80","86","73"
"GHM00065453","HO, GH","2003-10-17","0.08","78","87",
"GHM00065453","HO, GH","2003-10-20","0.03","79","91",
"GHM00065453","HO, GH","2003-10-27","0.28","79","91","73"
"GHM00065453","HO, GH","2003-10-31","0.03","79","92","73"
"GHM00065453","HO, GH","2003-11-04","0.04","80","87","74"
"GHM00065453","HO, GH","2003-11-10","0.02","78","86","72"
"GHM00065453","HO, GH","2003-11-11","0.00","79","91","74"
"GHM00065453","HO, GH","2003-11-15","0.00","82","93","75"
"GHM00065453","HO, GH","2003-11-17",,"81","90","76"
"GHM00065453","HO, GH","2003-11-20","0.00","82","92","76"
"GHM00065453","HO, GH","2003-11-21","0.00","80","94","75"
"GHM00065453","HO, GH","2003-11-27","0.28","81","93","74"
"GHM00065453","HO, GH","2003-12-02","0.00","84","94","75"
"GHM00065453","HO, GH","2003-12-10","0.00","80","92","71"
"GHM00065453","HO, GH","2003-12-18","1.81","84","91","72"
"GHM00065453","HO, GH","2003-12-19","0.00","83",,"73"
"GHM00065453","HO, GH","2003-12-24","0.00","81","90","74"
"GHM00065453","HO, GH","2003-12-30",,"79","90",
"GHM00065475","ADA, GH","2000-10-28","0.43","82","89","76"
"GHM00065475","ADA, GH","2000-11-20",,"84","91","81"
"GHM00065475","ADA, GH","2000-11-21",,"85",,"81"
"GHM00065475","ADA, GH","2000-12-14",,"82","90","76"
"GHM00065475","ADA, GH","2000-12-19",,"85",,"81"
"GHM00065475","ADA, GH","2001-01-03",,"83","90","79"
"GHM00065475","ADA, GH","2001-01-09",,"82","89","76"
"GHM00065475","ADA, GH","2001-02-16",,"81","91","72"
"GHM00065475","ADA, GH","2001-02-18",,"83","93",
"GHM00065475","ADA, GH","2001-04-08",,"87",,
"GHM00065475","ADA, GH","2001-04-09",,"87",,"82"
"GHM00065475","ADA, GH","2002-02-06",,"85","93","81"
"GHM00065475","ADA, GH","2002-02-08",,"82","93","69"
"GHM00065475","ADA, GH","2002-02-17",,"86","94","82"
"GHM00065475","ADA, GH","2002-02-26",,"89",,"83"
"GHM00065475","ADA, GH","2002-02-27",,"87","94","82"
"GHM00065475","ADA, GH","2002-03-04",,"87",,"82"
"GHM00065475","ADA, GH","2002-03-11","0.24","83","92","77"
"GHM00065475","ADA, GH","2002-03-16",,"86","94","82"
"GHM00065475","ADA, GH","2002-03-17",,"85","91","81"
"GHM00065475","ADA, GH","2002-03-18",,"85","91","81"
"GHM00065475","ADA, GH","2002-05-09","0.04","85","92","78"
"GHM00065475","ADA, GH","2002-05-10","0.00","87","93","81"
"GHM00065475","ADA, GH","2002-11-07","0.01","80",,"74"
"GHM00065475","ADA, GH","2002-11-15","0.00","87","91","77"
"GHM00065475","ADA, GH","2002-11-22","0.04","88","95","81"
"GHM00065475","ADA, GH","2002-11-29","0.00","86","92","82"
"GHM00065475","ADA, GH","2002-11-30",,"83",,
"GHM00065475","ADA, GH","2002-12-09","0.00","85","92",
"GHM00065475","ADA, GH","2002-12-10","0.00","87","91","80"
"GHM00065475","ADA, GH","2002-12-14","0.00","85",,"80"
"GHM00065475","ADA, GH","2002-12-15","0.00","85","92",
"GHM00065475","ADA, GH","2002-12-27","0.00","77","91","68"
"GHM00065475","ADA, GH","2003-01-01","0.00","82","89","74"
"GHM00065475","ADA, GH","2003-01-04","0.00","85",,"76"
"GHM00065475","ADA, GH","2003-01-06",,"86","92",
"GHM00065475","ADA, GH","2003-01-11",,"85",,"81"
"GHM00065475","ADA, GH","2003-01-14","0.00","84","91","80"
"GHM00065475","ADA, GH","2003-01-28",,"89",,
"GHM00065475","ADA, GH","2003-02-05","0.00","88","93","81"
"GHM00065475","ADA, GH","2003-04-08","0.00","86","94","80"
"GHM00065475","ADA, GH","2003-04-09","0.00","86","93","82"
"GHM00065475","ADA, GH","2003-04-16",,"86","89",
"GHM00065475","ADA, GH","2003-04-20","2.05","79",,"74"
"GHM00065475","ADA, GH","2003-04-21","0.00","85",,"79"
"GHM00065475","ADA, GH","2003-04-23",,"89",,
"GHM00065475","ADA, GH","2003-05-11","0.00","87","94","83"
"GHM00065475","ADA, GH","2003-05-16",,"86","91","83"
"GHM00065475","ADA, GH","2003-06-03","0.08","80",,"76"
"GHM00065475","ADA, GH","2003-06-12",,"81","85",
"GHM00065475","ADA, GH","2003-06-18","0.12","80","86","72"
"GHM00065475","ADA, GH","2003-06-20","0.00","83","89","79"
"GHM00065475","ADA, GH","2003-06-22","0.20","78","82",
"GHM00065475","ADA, GH","2003-06-28","0.00","80","86","76"
"GHM00065475","ADA, GH","2003-07-20","0.00","78","82","75"
"GHM00065475","ADA, GH","2003-08-05",,"78",,"72"
"GHM00065475","ADA, GH","2003-08-17",,"79","84",
"GHM00065475","ADA, GH","2003-09-10",,"79","81",
"GHM00065475","ADA, GH","2003-09-12",,"82",,
"GHM00065475","ADA, GH","2003-09-25","0.00","83","90","79"
"GHM00065475","ADA, GH","2003-09-30",,"80","90",
"GHM00065475","ADA, GH","2003-10-18","0.04","81","89","75"
"GHM00065475","ADA, GH","2003-11-22","0.00","84","93","80"
"GHM00065432","WENCHI, GH","2000-01-18",,"86",,
"GHM00065432","WENCHI, GH","2000-01-19",,"84",,"74"
"GHM00065432","WENCHI, GH","2000-01-24",,"83",,
"GHM00065432","WENCHI, GH","2000-03-14",,"84",,
"GHM00065432","WENCHI, GH","2000-03-15",,"88",,
"GHM00065432","WENCHI, GH","2000-11-20",,"78",,"71"
"GHM00065432","WENCHI, GH","2002-02-26",,"86","96","74"
"GHM00065432","WENCHI, GH","2002-12-10","0.00","83","92","70"
"GHM00065432","WENCHI, GH","2002-12-17",,"79",,"72"
"GHM00065432","WENCHI, GH","2002-12-28",,"74",,"62"
"GHM00065432","WENCHI, GH","2003-01-06",,"83","92",
"GHM00065432","WENCHI, GH","2003-01-11",,"89","96",
"GHM00065432","WENCHI, GH","2003-09-19",,"76",,
"GHM00065432","WENCHI, GH","2003-12-18",,"85","90",
"GHM00065465","AXIM, GH","2000-01-24",,"83",,
"GHM00065465","AXIM, GH","2000-11-21",,"85",,
"GHM00065465","AXIM, GH","2000-12-25",,"81","86","79"
"GHM00065465","AXIM, GH","2001-02-18",,"83","89","79"
"GHM00065465","AXIM, GH","2001-02-24",,"84","89","81"
"GHM00065465","AXIM, GH","2002-02-08",,"83",,"80"
"GHM00065465","AXIM, GH","2002-02-27","0.01","81","87","76"
"GHM00065465","AXIM, GH","2002-03-04",,"81",,"75"
"GHM00065465","AXIM, GH","2002-03-18",,"81","86","74"
"GHM00065465","AXIM, GH","2002-12-12",,"81",,"77"
"GHM00065465","AXIM, GH","2003-01-09","0.00","83",,"81"
"GHM00065465","AXIM, GH","2003-01-19",,"81","85","77"
"GHM00065465","AXIM, GH","2003-01-29",,"75",,"72"
"GHM00065465","AXIM, GH","2003-02-03","0.00","82","88","78"
"GHM00065465","AXIM, GH","2003-02-05",,"83","89","78"
"GHM00065465","AXIM, GH","2003-02-28",,"79",,"74"
"GHM00065465","AXIM, GH","2003-03-03",,"78","89",
"GHM00065465","AXIM, GH","2003-03-04",,"75","89","70"
"GHM00065465","AXIM, GH","2003-03-12",,"83","90","75"
"GHM00065465","AXIM, GH","2003-03-21",,"83",,"77"
"GHM00065465","AXIM, GH","2003-04-14","1.14","84","89","76"
"GHM00065465","AXIM, GH","2003-04-17",,"81","85",
"GHM00065465","AXIM, GH","2003-04-29","0.08","83","88","78"
"GHM00065465","AXIM, GH","2003-05-06","0.02","84","89","81"
"GHM00065465","AXIM, GH","2003-05-29","0.83","78","83","76"
"GHM00065465","AXIM, GH","2003-06-23","1.73","77","81","72"
"GHM00065465","AXIM, GH","2003-07-17",,"76","82","73"
"GHM00065465","AXIM, GH","2003-07-18",,"77","81","74"
"GHM00065465","AXIM, GH","2003-07-21","0.00","78","81","75"
"GHM00065465","AXIM, GH","2003-08-02","0.00","76","80","73"
"GHM00065465","AXIM, GH","2003-08-07",,"76","83",
"GHM00065465","AXIM, GH","2003-08-19","0.00","76","78","74"
"GHM00065465","AXIM, GH","2003-08-21","0.04","75","81","72"
"GHM00065465","AXIM, GH","2003-09-05","0.08","75","80",
"GHM00065465","AXIM, GH","2003-09-10","0.00","76","82","74"
"GHM00065465","AXIM, GH","2003-09-30","0.12","79","84",
"GHM00065465","AXIM, GH","2003-10-08","0.12","79",,"78"
"GHM00065465","AXIM, GH","2003-10-09","0.08","80","84","78"
"GHM00065465","AXIM, GH","2003-10-13","0.00","81","85","78"
"GHM00065465","AXIM, GH","2003-10-14","0.31","79","82","77"
"GHM00065465","AXIM, GH","2003-10-16","0.00","76","80",
"GHM00065465","AXIM, GH","2003-10-23","0.04","80","85","74"
"GHM00065465","AXIM, GH","2003-11-14",,"80","87","75"
"GHM00065465","AXIM, GH","2003-11-15",,"79","87","74"
"GHM00065465","AXIM, GH","2003-11-19","0.28","80","88","75"
"GHM00065465","AXIM, GH","2003-11-30","0.00","82","89","76"
"GHM00065465","AXIM, GH","2003-12-02",,"81","89","74"
"GHM00065465","AXIM, GH","2003-12-25","0.00","81","86","78"
"GHM00065465","AXIM, GH","2003-12-30","0.00","80","87","71"
